,tweets,likes,time,retweets,clean_tweets,polarity,subjectivity,sentiment
1786,"RT @AAPSonline: ""Why weren’t conventional vaccine technologies given the opportunity of being at the same table as all these other technolo…",0,2021-10-22 21:28:32+00:00,32,"['rt', 'aapsonline', 'conventional', 'vaccine', 'technology', 'given', 'opportunity', 'table', 'technolo', '']",-0.08928571428571429,0.28571428571428575,Negative
1787,"RT @MaidmentRos: We keep hearing about rising cases and Plan B just around the corner, but good news from ONS is that based on antibody tes…",0,2021-10-22 21:28:31+00:00,240,"['rt', 'maidmentros', 'keep', 'hearing', 'rising', 'case', 'plan', 'b', 'around', 'corner', 'good', 'news', 'ons', 'based', 'antibody', 'te', '']",0.7,0.6000000000000001,Positive
1788,"Truth to be told, these int'l schools are well organized interms of spacing right away from their class rooms to dormitories.

Therefore, they're capable to abide by the COVID-19 SOPs since each class room takes only 15 students compared to our local class room with 100 students. https://t.co/TMf0fzkEEB",2,2021-10-22 21:28:31+00:00,0,"['truth', 'told', 'intl', 'school', 'well', 'organized', 'interms', 'spacing', 'right', 'away', 'class', 'room', 'dormitory', 'therefore', 'theyre', 'capable', 'abide', 'covid', 'sop', 'since', 'class', 'room', 'take', 'student', 'compared', 'local', 'class', 'room', 'student', 'httpstcotmffzkeeb']",0.12142857142857143,0.48392857142857143,Positive
1789,"RT @SabiVM: CDC data: among children 5-11 ~ 1.8 million confirmed and reported COVID-19 cases, 8622 COVID-19 related hospitalizations and 1…",0,2021-10-22 21:28:31+00:00,6,"['rt', 'sabivm', 'cdc', 'data', 'among', 'child', 'million', 'confirmed', 'reported', 'covid', 'case', 'covid', 'related', 'hospitalization', '']",0.2,0.7,Positive
1790,"RT @Gazzagunna: I know this will sound like a conspiracy, but does anyone else think covid 19 was about getting a digital (or other) vaxx p…",0,2021-10-22 21:28:31+00:00,50,"['rt', 'gazzagunna', 'know', 'sound', 'like', 'conspiracy', 'anyone', 'else', 'think', 'covid', 'getting', 'digital', 'vaxx', 'p', '']",0.09166666666666667,0.25833333333333336,Positive
1791,"RT @awong37: GOOD: Saskatchewan to fly more COVID+ ICU pts to Ontario. This WILL help our ICUs. 

BAD: #SK HAS NO basic public health measu…",0,2021-10-22 21:28:31+00:00,28,"['rt', 'awong', 'good', 'saskatchewan', 'fly', 'covid', 'icu', 'pt', 'ontario', 'help', 'icu', 'bad', 'sk', 'basic', 'public', 'health', 'measu', '']",0.2166666666666667,0.4763888888888889,Positive
1792,"RT @RepDarrenSoto: .@CDCgov has released recommendations for COVID-19  #booster shots for the Pfizer, Moderna, and Johnson &amp; Johnson vaccin…",0,2021-10-22 21:28:31+00:00,2,"['rt', 'repdarrensoto', 'cdcgov', 'released', 'recommendation', 'covid', 'booster', 'shot', 'pfizer', 'moderna', 'johnson', 'amp', 'johnson', 'vaccin', '']",0.0,0.0,Neutral
1793,RT @Reuters: Pfizer announced that their COVID-19 vaccine has proven to be more than 90% effective in children ages 5 to 11 in a clinical t…,0,2021-10-22 21:28:31+00:00,58,"['rt', 'reuters', 'pfizer', 'announced', 'covid', 'vaccine', 'proven', 'effective', 'child', 'age', 'clinical', '']",0.55,0.65,Positive
1794,"RT @parthpunter: No VIP culture in vaccine drive?

Remember this?
https://t.co/QDcvbWz5uK",0,2021-10-22 21:28:30+00:00,108,"['rt', 'parthpunter', 'vip', 'culture', 'vaccine', 'drive', 'remember', 'httpstcoqdcvbwzuk']",0.0,0.0,Neutral
1795,RT @ChuckCallesto: BREAKING REPORT: OSHA Announces They WILL NOT ENFORCE Policy That Requires Employers Record Their Worker’s ADVERSE REACT…,0,2021-10-22 21:28:30+00:00,3634,"['rt', 'chuckcallesto', 'breaking', 'report', 'osha', 'announces', 'enforce', 'policy', 'requires', 'employer', 'record', 'worker', 'adverse', 'react', '']",0.0,0.0,Neutral
1796,RT @SigalSamuel: How will we know when Covid-19 has gone from “pandemic” to “endemic”? It's more subjective than you might think! https://t…,0,2021-10-22 21:28:29+00:00,9,"['rt', 'sigalsamuel', 'know', 'covid', 'gone', 'pandemic', 'endemic', 'subjective', 'might', 'think', 'httpst', '']",0.625,0.5,Positive
1797,"@DasCalamity @tedcruz Just bc something doesn’t kill, doesn’t mean it’s not completely life altering. But if we’re going to go by deaths, over 700k have died in the US alone. 140,000 kids were left without caregivers. https://t.co/Tt3P4YJTaw",1,2021-10-22 21:28:29+00:00,0,"['dascalamity', 'tedcruz', 'bc', 'something', 'kill', 'mean', 'completely', 'life', 'altering', 'going', 'go', 'death', 'k', 'died', 'u', 'alone', 'kid', 'left', 'without', 'caregiver', 'httpstcottpyjtaw']",-0.12083333333333333,0.3625,Negative
1798,"RT @globalhlthtwit: Last week 1 in 12 children were infected with COVID-19. Hundreds of thousands. So far 96 children have died, 500 hospit…",0,2021-10-22 21:28:29+00:00,446,"['rt', 'globalhlthtwit', 'last', 'week', 'child', 'infected', 'covid', 'hundred', 'thousand', 'far', 'child', 'died', 'hospit', '']",0.05,0.5333333333333333,Positive
1799,"RT @FLHospitalAssn: ℹ Florida COVID-19 Update for October 22, 2021

🚨 The summer Delta surge in Florida is over ❗ https://t.co/HT4ZYqTAUQ",0,2021-10-22 21:28:29+00:00,69,"['rt', 'flhospitalassn', 'ℹ', 'florida', 'covid', 'update', 'october', 'summer', 'delta', 'surge', 'florida', 'httpstcohtzyqtauq']",0.0,0.0,Neutral
1800,"RT @EricTopol: An assessment of Covid's impact on cognitive function in 740 individuals finds ""a relatively high frequency of cognitive imp…",0,2021-10-22 21:28:28+00:00,517,"['rt', 'erictopol', 'assessment', 'covids', 'impact', 'cognitive', 'function', 'individual', 'find', 'relatively', 'high', 'frequency', 'cognitive', 'imp', '']",0.16,0.5399999999999999,Positive
1801,RT @FreightWavesTV: Navigate B2B: Steve Ferreira speaks with @mercoglianos about the maritime industry and how it changed during Covid-19.…,0,2021-10-22 21:28:28+00:00,2,"['rt', 'freightwavestv', 'navigate', 'bb', 'steve', 'ferreira', 'speaks', 'mercoglianos', 'maritime', 'industry', 'changed', 'covid', '']",0.0,0.0,Neutral
1802,"@publordhodl Do you need a loan to boost your business during this COVID 19 pandemic? Global loan is here to help you with a low interest rate loan of just 2% , it’s enough to contact the service with total reliability and total security. 

☎️Contact 
Email : Managementgloballoan@gmail.com",0,2021-10-22 21:28:28+00:00,0,"['publordhodl', 'need', 'loan', 'boost', 'business', 'covid', 'pandemic', 'global', 'loan', 'help', 'low', 'interest', 'rate', 'loan', 'enough', 'contact', 'service', 'total', 'reliability', 'total', 'security', 'contact', 'email', 'managementgloballoangmailcom']",0.0,0.45999999999999996,Neutral
1803,"RT @alcotex6688: U.S. admits COVID-19 likely from nature, not 'genetically engineered' https://t.co/FYRwbnfWub",0,2021-10-22 21:28:27+00:00,1,"['rt', 'alcotex', 'u', 'admits', 'covid', 'likely', 'nature', 'genetically', 'engineered', 'httpstcofyrwbnfwub']",0.0,1.0,Neutral
1804,"RT @RWMaloneMD: ""major concerns regarding potential flaws in the reliability of the Israeli data with respect to the Pfizer-BioNTech COVID-…",0,2021-10-22 21:28:26+00:00,763,"['rt', 'rwmalonemd', 'major', 'concern', 'regarding', 'potential', 'flaw', 'reliability', 'israeli', 'data', 'respect', 'pfizerbiontech', 'covid', '']",0.03125,0.75,Positive
1805,RT @SCMPNews: An endless queue of coal trucks lines this China-Mongolia highway. Strict Covid-19 measures have stranded drivers at the bord…,0,2021-10-22 21:28:26+00:00,28,"['rt', 'scmpnews', 'endless', 'queue', 'coal', 'truck', 'line', 'chinamongolia', 'highway', 'strict', 'covid', 'measure', 'stranded', 'driver', 'bord', '']",-0.125,0.75,Negative
1806,RT @DrSyedHaider: My experience using ivermectin and fluvoxamine in 4000 acute COVID-19 patients: 5 hospitalized. 0 dead. 4000 recovered. 5…,0,2021-10-22 21:28:25+00:00,16409,"['rt', 'drsyedhaider', 'experience', 'using', 'ivermectin', 'fluvoxamine', 'acute', 'covid', 'patient', 'hospitalized', 'dead', 'recovered', '']",0.19999999999999998,0.65,Positive
1807,"RT @SongBird12: Covid-19 isn't a virus, but a weapon.",0,2021-10-22 21:28:25+00:00,1,"['rt', 'songbird', 'covid', 'isnt', 'virus', 'weapon']",0.0,0.0,Neutral
1808,"RT @OccupyDemocrats: BREAKING: Popular California burger chain In-N-Out exposed for donating $40,000 to the Republican Party during the fai…",0,2021-10-22 21:28:24+00:00,5511,"['rt', 'occupydemocrats', 'breaking', 'popular', 'california', 'burger', 'chain', 'innout', 'exposed', 'donating', 'republican', 'party', 'fai', '']",0.6,0.9,Positive
1809,"RT @alcotex6688: U.S. NIH director says COVID-19 likely result of viral evolution in nature

https://t.co/4S3gX0HP7r",0,2021-10-22 21:28:24+00:00,1,"['rt', 'alcotex', 'u', 'nih', 'director', 'say', 'covid', 'likely', 'result', 'viral', 'evolution', 'nature', 'httpstcosgxhpr']",0.0,1.0,Neutral
1810,"RT @YALiberty: Your tax dollars funded the Wuhan lab in China that very likely may have been responsible for the COVID-19 pandemic.

Really…",0,2021-10-22 21:28:23+00:00,375,"['rt', 'yaliberty', 'tax', 'dollar', 'funded', 'wuhan', 'lab', 'china', 'likely', 'may', 'responsible', 'covid', 'pandemic', 'really', '']",0.1,0.775,Positive
1811,"RT @GovAndyBeshear: Yesterday our country took another significant step in our fight against COVID-19. On Thursday, @CDCgov officially sign…",0,2021-10-22 21:28:23+00:00,9,"['rt', 'govandybeshear', 'yesterday', 'country', 'took', 'another', 'significant', 'step', 'fight', 'covid', 'thursday', 'cdcgov', 'officially', 'sign', '']",0.375,0.875,Positive
1812,RT @LeslynLewis: Never have Canadian children been used as shields for adults. Parents question vaccinating kids 5-12 without long-term dat…,0,2021-10-22 21:28:23+00:00,870,"['rt', 'leslynlewis', 'never', 'canadian', 'child', 'used', 'shield', 'adult', 'parent', 'question', 'vaccinating', 'kid', 'without', 'longterm', 'dat', '']",0.0,0.0,Neutral
1813,"RT @washingtonpost: Across the Andes, a region that has reported some of the world’s highest covid-19 death rates, teams are traversing des…",0,2021-10-22 21:28:23+00:00,68,"['rt', 'washingtonpost', 'across', 'andes', 'region', 'reported', 'world', 'highest', 'covid', 'death', 'rate', 'team', 'traversing', 'de', '']",0.0,0.0,Neutral
1814,"RT @MarkChangizi: If you’re unvaccinated, a social person, and haven’t yet gotten sick from Covid, it’s implausible that you haven’t been r…",0,2021-10-22 21:28:22+00:00,622,"['rt', 'markchangizi', 'unvaccinated', 'social', 'person', 'yet', 'gotten', 'sick', 'covid', 'implausible', 'r', '']",-0.3404761904761905,0.4619047619047619,Negative
1815,"RT @AlexanderQuon: COVID-19 in Saskatchewan. 12 deaths being reported on Friday. Moves the province up 812 deaths. 

300 new cases. 

We dr…",0,2021-10-22 21:28:20+00:00,14,"['rt', 'alexanderquon', 'covid', 'saskatchewan', 'death', 'reported', 'friday', 'move', 'province', 'death', 'new', 'case', 'dr', '']",0.13636363636363635,0.45454545454545453,Positive
1816,"RT @RWMaloneMD: ""major concerns regarding potential flaws in the reliability of the Israeli data with respect to the Pfizer-BioNTech COVID-…",0,2021-10-22 21:28:20+00:00,763,"['rt', 'rwmalonemd', 'major', 'concern', 'regarding', 'potential', 'flaw', 'reliability', 'israeli', 'data', 'respect', 'pfizerbiontech', 'covid', '']",0.03125,0.75,Positive
1817,"RT @duty2warn: Chad Bianco, sheriff of Riverside County who railed against COVID-19 restrictions has been revealed as a member of the Oath…",0,2021-10-22 21:28:20+00:00,1016,"['rt', 'dutywarn', 'chad', 'bianco', 'sheriff', 'riverside', 'county', 'railed', 'covid', 'restriction', 'revealed', 'member', 'oath', '']",0.0,0.0,Neutral
1818,"Risk Fact for Severe COVID-19 Children: for&lt;2y: chronic lung dis (aRR=2.2), neurologic (aRR=2.0), cardiovasc (aRR=1.7), preterm (aRR=1.6), airway abnormality (aRR=1.6); for children 2‒17y: feeding tube dependence (aRR=2.0), DM (aRR=1.9), obesity(aRR=1.2) https://t.co/rHGvgmRUwm",1,2021-10-22 21:28:20+00:00,0,"['risk', 'fact', 'severe', 'covid', 'child', 'forlty', 'chronic', 'lung', 'dis', 'arr', 'neurologic', 'arr', 'cardiovasc', 'arr', 'preterm', 'arr', 'airway', 'abnormality', 'arr', 'child', 'feeding', 'tube', 'dependence', 'arr', 'dm', 'arr', 'obesityarr', 'httpstcorhgvgmruwm']",0.0,0.0,Neutral
1819,"Bbbbuuttt it's horse paste!
🙄
 https://t.co/sivvP1yF4P",0,2021-10-22 21:28:19+00:00,0,"['bbbbuuttt', 'horse', 'paste', 'httpstcosivvpyfp']",0.0,0.0,Neutral
1820,RT @CTVNews: People with allergic reaction to COVID-19 vaccine can still get second dose: NACI https://t.co/1oKOMGXtdi https://t.co/RmYk3YV…,0,2021-10-22 21:28:18+00:00,18,"['rt', 'ctvnews', 'people', 'allergic', 'reaction', 'covid', 'vaccine', 'still', 'get', 'second', 'dose', 'naci', 'httpstcookomgxtdi', 'httpstcormykyv', '']",0.0,0.0,Neutral
1821,"@mcpete All virus mutate..

COVID-19 variants list: How many variants of SARS-CoV-2 are there in the world? https://t.co/CzY2eXzoAR via @Jagranjosh",0,2021-10-22 21:28:18+00:00,0,"['mcpete', 'virus', 'mutate', 'covid', 'variant', 'list', 'many', 'variant', 'sarscov', 'world', 'httpstcoczyexzoar', 'via', 'jagranjosh']",0.5,0.5,Positive
1822,RT @LeslynLewis: Never have Canadian children been used as shields for adults. Parents question vaccinating kids 5-12 without long-term dat…,0,2021-10-22 21:28:18+00:00,870,"['rt', 'leslynlewis', 'never', 'canadian', 'child', 'used', 'shield', 'adult', 'parent', 'question', 'vaccinating', 'kid', 'without', 'longterm', 'dat', '']",0.0,0.0,Neutral
1823,RT @laralogan: Pope's Swiss Guards Resign Over Mandatory COVID-19 Vaccination | ZeroHedge https://t.co/ZO0WiZIoOI,0,2021-10-22 21:28:18+00:00,4070,"['rt', 'laralogan', 'pope', 'swiss', 'guard', 'resign', 'mandatory', 'covid', 'vaccination', 'zerohedge', 'httpstcozowiziooi']",0.0,0.0,Neutral
1824,"Premier Ford had strong words for independent MPP Randy Hillier, who's accused by families of using photos of dead loved ones to falsely claim COVID-19 vaccines contributed to their deaths. When asked by @CityAdrian, Ford called the situation disgusting https://t.co/CMQz8gNV3E",8,2021-10-22 21:28:17+00:00,6,"['premier', 'ford', 'strong', 'word', 'independent', 'mpp', 'randy', 'hillier', 'who', 'accused', 'family', 'using', 'photo', 'dead', 'loved', 'one', 'falsely', 'claim', 'covid', 'vaccine', 'contributed', 'death', 'asked', 'cityadrian', 'ford', 'called', 'situation', 'disgusting', 'httpstcocmqzgnve']",-0.07777777777777779,0.6097222222222223,Negative
1825,"@ibaptisedadog @Dr2NisreenAlwan I first put into perspective 

https://t.co/rgbpqhdzGn

Plus stats show it is mostly non-white children who are dying from COVID in the US. And obese children and those with asthma. Vit D is strongly linked to all of these risk factors and to improve immunity/lung infections.",0,2021-10-22 21:28:14+00:00,0,"['ibaptisedadog', 'drnisreenalwan', 'first', 'put', 'perspective', 'httpstcorgbpqhdzgn', 'plus', 'stats', 'show', 'mostly', 'nonwhite', 'child', 'dying', 'covid', 'u', 'obese', 'child', 'asthma', 'vit', 'strongly', 'linked', 'risk', 'factor', 'improve', 'immunitylung', 'infection']",0.39444444444444443,0.5222222222222221,Positive
1826,"RT @KevzPolitics: #BREAKING - Barbados records a record 427 new COVID-19 cases out of 2,555 tests - taking tally to 14,753 (4,534 active*)…",0,2021-10-22 21:28:13+00:00,44,"['rt', 'kevzpolitics', 'breaking', 'barbados', 'record', 'record', 'new', 'covid', 'case', 'test', 'taking', 'tally', 'active', '']",0.13636363636363635,0.45454545454545453,Positive
1827,"RT @EmeraldRobinson: Dr. Fauci is not just morally responsible for creating COVID-19, he is directly responsible for millions of deaths aro…",0,2021-10-22 21:28:12+00:00,3548,"['rt', 'emeraldrobinson', 'dr', 'fauci', 'morally', 'responsible', 'creating', 'covid', 'directly', 'responsible', 'million', 'death', 'aro', '']",0.2,0.55,Positive
1828,"RT @Jerusalem_Post: Before the #COVID-19 crisis, Christian visitors flooded #Israel to visit the places they read about in the Bible, conne…",0,2021-10-22 21:28:12+00:00,4,"['rt', 'jerusalempost', 'covid', 'crisis', 'christian', 'visitor', 'flooded', 'israel', 'visit', 'place', 'read', 'bible', 'conne', '']",0.0,0.0,Neutral
1829,"RT @SkyNews: Boris Johnson has said there is ""absolutely nothing to indicate"" the country will enter a new #COVID19 lockdown this winter ht…",0,2021-10-22 21:28:11+00:00,91,"['rt', 'skynews', 'boris', 'johnson', 'said', 'absolutely', 'nothing', 'indicate', 'country', 'enter', 'new', 'covid', 'lockdown', 'winter', 'ht', '']",0.16818181818181818,0.6772727272727272,Positive
1830,"RT @NYDailyNews: Chris Brown weighs in on the COVID vaccine — and Kyrie Irving's refusal of it

“WHOEVER DONT LIKE IT... Go live your damn…",0,2021-10-22 21:28:11+00:00,3,"['rt', 'nydailynews', 'chris', 'brown', 'weighs', 'covid', 'vaccine', 'kyrie', 'irving', 'refusal', 'whoever', 'dont', 'like', 'go', 'live', 'damn', '']",0.13636363636363635,0.5,Positive
1831,"RT @ryanmeili: Last night’s SK docs town hall had some hard truths to share. 🧵 

We learned the devastating news that 3 children under 12 h…",0,2021-10-22 21:28:11+00:00,15,"['rt', 'ryanmeili', 'last', 'night', 'sk', 'doc', 'town', 'hall', 'hard', 'truth', 'share', 'learned', 'devastating', 'news', 'child', 'h', '']",-0.4305555555555556,0.5361111111111111,Negative
1832,RT @DoctorOntario: People with allergic reaction to COVID-19 vaccine can still get second dose. ARE YOU PAYING ATTENTION YET???? https://t.…,0,2021-10-22 21:28:11+00:00,69,"['rt', 'doctorontario', 'people', 'allergic', 'reaction', 'covid', 'vaccine', 'still', 'get', 'second', 'dose', 'paying', 'attention', 'yet', 'httpst', '']",0.0,0.0,Neutral
