tweets,likes,time,retweets
"@pdougherty About 15% of all Alaskans have now tested positive for COVID-19. Any mass group has lots of variables, but that could be a good starting point.",0,2021-10-22 21:29:02+00:00,0
"RT @CP24: People with allergic reaction to COVID-19 vaccine can still get second dose: NACI
https://t.co/JaWFllUoVp https://t.co/XvPlSEg8oL",0,2021-10-22 21:29:02+00:00,12
"RT @RPamatatau: Covid 19 Delta outbreak: Young Auckland mum's vaccination plea after life-threatening battle, via @nzherald https://t.co/FE…",0,2021-10-22 21:29:02+00:00,2
IMPORTANT NEWS REGARDING LATEST COVID-19 BOOSTER SHOT AVAILABILITY AT OCHD VACCINATION CLINICS IN OCEAN... https://t.co/pghP1uMuiA https://t.co/E8x8k1wdY0,0,2021-10-22 21:29:02+00:00,0
"RT @UHhospitals: There’s a new anti-viral pill to combat COVID-19 for those who have contracted the virus, especially those at higher risk.…",0,2021-10-22 21:29:01+00:00,5
HERE'S A STATEMENT ON COMPULSORY COVID 19 TESTING FOR ALL INCOMING PASSENGERS AT ENTEBBE INTERNATIONAL AIRPORT https://t.co/5Q7ylHqrwa,0,2021-10-22 21:29:01+00:00,1
"Fifth #Covid_19 Wave in #Iran Worsens, As Sixth Wave Is Imminent

Since the beginning of the pandemic, the regime’s only strategy has been to use the deadly virus as a method to control Iran’s restive society.
https://t.co/0RK9XGuYSQ",6,2021-10-22 21:29:00+00:00,7
"RT @GandBLawyers: Singapore with one of the highest vaccination rates in the world, seeing spiralling deaths and covid-19 out of control. B…",0,2021-10-22 21:28:57+00:00,59
"@ShannonFalls3 @TorontoStar “…even if the COVID-19 vaccines were “leaky,” meaning they still allowed some vaccinated people to transmit the virus to others, there is evidence that they could still efficiently contain the spread of the disease.” https://t.co/a91rh1A5oR",0,2021-10-22 21:28:57+00:00,0
Australia: Enngonia indigenous community faces desperate situation as COVID-19 spreads to western New South Wales https://t.co/OxEdT6j5qp,0,2021-10-22 21:28:57+00:00,0
RT @DoctorOntario: People with allergic reaction to COVID-19 vaccine can still get second dose. ARE YOU PAYING ATTENTION YET???? https://t.…,0,2021-10-22 21:28:56+00:00,69
RT @ZBCNewsonline: Covid-19 Testing currently being done at Nashville High School in Gweru @abietembo @MoHCCZim @InfoMinZW https://t.co/ZFZ…,0,2021-10-22 21:28:56+00:00,9
@Ex_MislTech @youngbiafra Monoclonal treatments have been proven to be useful in fighting COVID-19. Do your research! https://t.co/p0jFBtq1b4,0,2021-10-22 21:28:56+00:00,0
RT @VirtualHospice: Discover how the COVID-19 pandemic has impacted palliative care and created a healthcare crisis. Join us tonight for a…,0,2021-10-22 21:28:55+00:00,5
"RT @CP24: #BREAKING: Ontario restaurants, gyms to return to full pre-pandemic capacity on Oct. 25; all other COVID-19 mitigation measures t…",0,2021-10-22 21:28:55+00:00,283
RT @DrSyedHaider: My experience using ivermectin and fluvoxamine in 4000 acute COVID-19 patients: 5 hospitalized. 0 dead. 4000 recovered. 5…,0,2021-10-22 21:28:55+00:00,16409
"RT @PMBhutan: In what is a huge accomplishment not just for your country but the world, India hit the one billion mark of COVID-19 vaccinat…",0,2021-10-22 21:28:55+00:00,2917
RT @NationwideRadio: Prime Minister Andrew Holness is urging some local pastors to desist from imposing their religious beliefs about the C…,0,2021-10-22 21:28:54+00:00,22
"Prosecution must be implemented ... #Covid_19 against @BorisJohnson &amp; @MattHancock for 
""MURDER BY OMISSION""  #CriminalJustice 
@Telegraph @TheSun @DailyMirror @DailyExpressRB https://t.co/RMkzMo45Sm",0,2021-10-22 21:28:54+00:00,0
"RT @JamaicaGleaner: Jamaica on Thursday recorded 20 COVID deaths between Aug 23 to Oct 19, increasing the tally to 2,153.

New cases: 173
T…",0,2021-10-22 21:28:53+00:00,5
RT @NatureNeuro: The brains of #COVID-19 patients have damaged blood vessels (more so-called string vessels representing remnants of lost c…,0,2021-10-22 21:28:53+00:00,39
COVID-19 booster shots are now available to more Rhode Islanders. https://t.co/k65HQAOsJi,0,2021-10-22 21:28:53+00:00,0
"@_edwardmondini_ @NotDorseyJack1 Westminster presided over the highest covid-19 death toll and worst economic damage in Europe.
They inflicted Brexit upon Scotland, when 62% of Scots voted to Remain.
They 'disappeared' £37 billion on test and trace.
Boris Johnson is PM.

What were you saying about risks again?",0,2021-10-22 21:28:53+00:00,0
RT @sailorrooscout: OVER 6.7 BILLION doses of COVID-19 vaccines have been administered worldwide. Think about that. We developed these vacc…,0,2021-10-22 21:28:52+00:00,469
RT @narendramodi: Thank you @pmharriskn for your kind words. We continue to remain committed in our fight against COVID -19. #VaccineCentur…,0,2021-10-22 21:28:50+00:00,1159
"@dragonfan817 @scroteblaster @MonicaGandhi9 Easy. The boosted population had less breakthrough than the two-dose population during the trial. The relative difference is the efficacy. 

“There were only five cases of COVID-19 in the booster group, compared with 109 cases in the group that received the placebo shot.”",0,2021-10-22 21:28:50+00:00,0
RT @SkyNews: COVID-19: Liverpool council health board advises people to work from home in face of rising coronavirus cases  https://t.co/DZ…,0,2021-10-22 21:28:49+00:00,36
"Rep. Glenn Thompson in hospital with Covid

https://t.co/GNj71bt5RF",0,2021-10-22 21:28:49+00:00,0
"RT @EmeraldRobinson: Dr. Fauci is not just morally responsible for creating COVID-19, he is directly responsible for millions of deaths aro…",0,2021-10-22 21:28:48+00:00,3548
RT @KagutaMuseveni: I am pleased to commission the Entebbe International Airport COVID-19 laboratories. These will be used as government te…,0,2021-10-22 21:28:47+00:00,109
"RT @RWMaloneMD: NIH: ""Characteristics of Antiviral Agents That Are Approved or Under Evaluation for the Treatment of COVID-19""

RE: Ivermec…",0,2021-10-22 21:28:46+00:00,539
"RT @ryanmeili: Last night’s SK docs town hall had some hard truths to share. 🧵 

We learned the devastating news that 3 children under 12 h…",0,2021-10-22 21:28:46+00:00,15
RT @MichiganDems: The state has seen an increase in deaths because of COVID-19...#MaskUpMI https://t.co/MDsgyhQ1DK,0,2021-10-22 21:28:46+00:00,7
"RT @LloydHardy: 100K cases a day is coming, we are being warned by the British Medical Association that we must wear masks, socially distan…",0,2021-10-22 21:28:46+00:00,499
"@Travistritt How many cases, of Covid-19, do you think?",0,2021-10-22 21:28:45+00:00,0
"RT @SenKatyG: The Morrison Government wants us to forget that they had doubled the debt to historic highs BEFORE #COVID19
 
End Sept 2013 g…",0,2021-10-22 21:28:44+00:00,283
"Advanced class on a field trip to @California_ISO with an excellent specialized lecture + Q&amp;A on the topic of solar and energy storage right before COVID-19. Thanks again @California_ISO for hosting us 2017, 2018 &amp; 2019! https://t.co/XBZtJFZzlO",0,2021-10-22 21:28:43+00:00,0
"RT @joelsax47: #Prayers are putting God to the test. If Satan can't do it, neither can you.

#Covid_19 #covidiots #vaccines #GetVaccinatedN…",0,2021-10-22 21:28:43+00:00,2
"RT @EmeraldRobinson: Dr. Fauci is not just morally responsible for creating COVID-19, he is directly responsible for millions of deaths aro…",0,2021-10-22 21:28:42+00:00,3548
"RT @RWMaloneMD: ""major concerns regarding potential flaws in the reliability of the Israeli data with respect to the Pfizer-BioNTech COVID-…",0,2021-10-22 21:28:42+00:00,763
"You can still register at https://t.co/T0ALKYMp09 and pay the small fee of $50.00 as proceeds will be donated towards ending Polio and Community Service Initiatives.

😷Covid-19 protocols will be strictly enforced!!😷",0,2021-10-22 21:28:42+00:00,0
"RT @CityNewsTO: Premier Ford had strong words for independent MPP Randy Hillier, who's accused by families of using photos of dead loved on…",0,2021-10-22 21:28:42+00:00,6
"RT @EmeraldRobinson: Dr. Fauci is not just morally responsible for creating COVID-19, he is directly responsible for millions of deaths aro…",0,2021-10-22 21:28:42+00:00,3548
RT @TheAnything_Bot: Strawberry elephant has been diagnosed with COVID-19 https://t.co/UAMIjt7VCR,0,2021-10-22 21:28:41+00:00,51
"RT @BleuByron: Child deaths are 52% higher than the 5-year-average since they were offered the Covid-19 vaccine, after previously being 14%…",0,2021-10-22 21:28:41+00:00,46
"RT @jasonrantz: I’m sorry, but is Biden okay? Wasn’t he near DHS Secretary Mayorkas over the weekend? Mayorkas tested positive for COVID-19…",0,2021-10-22 21:28:41+00:00,406
"RT @SanDiegoCounty: COVID-19 Vaccination Clinics Saturday 10/23 to Tuesday 10/26.

For a complete list, visit https://t.co/WAaDb7QSsS. http…",0,2021-10-22 21:28:41+00:00,5
"RT @BennRedward: Pants On Fire LIE for anyone to pretend Ivermectin is not safe.  With over 3.7 billion doses given, and only 5,700 adverse…",0,2021-10-22 21:28:40+00:00,1
@pierrelemoine88 @KurtisBishop1 @LeslynLewis Being vaccinated decreases the likelihood of contracting &amp; therefore transmitting the viruses to others. Does it eliminate that risk entirely? Of course not! No vaccine is 100% effective. You are more likely to end up with myocarditis if you contract COVID-19 period.,1,2021-10-22 21:28:40+00:00,0
"RT @KESQ: The City of Palm Springs is encouraging residents to take a survey online to share input on current COVID-19 restrictions.
https:…",0,2021-10-22 21:28:39+00:00,1
The Biden Administration has announced updates on operational planning for COVID-19 vaccinations for kids ages 5–11. https://t.co/47kywNpfyV #COVID-19 #vaccination #back2school,0,2021-10-22 21:28:38+00:00,0
"RT @kylegriffin1: WASHINGTON (AP) -- US health officials expand COVID-19 booster campaign to include all authorized vaccines, mixing of bra…",0,2021-10-22 21:28:38+00:00,499
"RT @RWMaloneMD: ""major concerns regarding potential flaws in the reliability of the Israeli data with respect to the Pfizer-BioNTech COVID-…",0,2021-10-22 21:28:38+00:00,763
"RT @MarisePayne: Australia and India are working more closely than ever to fight COVID-19 by providing safe, equitable vaccine access in th…",0,2021-10-22 21:28:37+00:00,201
@Reuters Effective against what exactly since that age demographic have almost a 0% chance of being hospitalized or dying from COVID-19.,0,2021-10-22 21:28:36+00:00,0
"RT @AlexanderQuon: COVID-19 in Saskatchewan. 12 deaths being reported on Friday. Moves the province up 812 deaths. 

300 new cases. 

We dr…",0,2021-10-22 21:28:35+00:00,14
"RT @ZubyMusic: Is anybody aware of a single otherwise healthy child, anywhere in the world who died directly as a result of Covid-19 over t…",0,2021-10-22 21:28:35+00:00,479
RT @rhjameson: Mario Draghi singled out the U.K.’s handling of the Covid-19 pandemic as a great example -- of what not to do https://t.co/M…,0,2021-10-22 21:28:35+00:00,14
"RT @RWMaloneMD: ""major concerns regarding potential flaws in the reliability of the Israeli data with respect to the Pfizer-BioNTech COVID-…",0,2021-10-22 21:28:34+00:00,763
HOW MANY PEOPLE ARE BURRIED WITH THEIR CPF NUMBER TO PREVENT FAKE COVID-19 DEATHS FROM 2019 https://t.co/rdhCgQir33,1,2021-10-22 21:28:34+00:00,0
"RT @FBC_News: The Ministry of Health will be prioritizing COVID-19 booster shots for moderately and severely immunocompromised persons.
#FB…",0,2021-10-22 21:28:34+00:00,1
RT @EFFSouthAfrica: MALEMA: No one will force anyone to vaccinate. I'm vaccinated because I believe in science and the trials for Covid-19…,0,2021-10-22 21:28:34+00:00,160
"RT @Reuters: Walmart, Walgreens U.S. stores roll out Moderna, J&amp;J COVID-19 booster shots https://t.co/5EDdl5j5e0 https://t.co/dPNZdSb2Kj",0,2021-10-22 21:28:34+00:00,22
@joesk1d @BtcGalt @LilAlbertaNinja @FionaMattatall Information from BUMPS - Best Use of Medicine in Pregnancy Service on COVID19 vaccination.  https://t.co/GU9r3j9Lc7,0,2021-10-22 21:28:34+00:00,0
"RT @StrictlyChristo: Anti-vaccine Washington state Rep. Jim Walsh (R-Aberdeen) gets locked out of the state capitol.

The Chief Clerk of th…",0,2021-10-22 21:28:34+00:00,9
"(Con’t) Over the course of several weeks, Deputy Welge courageously fought COVID-19 with support of his family and coworkers. He served his final shift on August 19, 2021, and tragically succumbed to the disease Thursday morning.",1,2021-10-22 21:28:33+00:00,0
"RT @Reuters: Walmart, Walgreens U.S. stores roll out Moderna, J&amp;J COVID-19 booster shots https://t.co/5EDdl5j5e0 https://t.co/dPNZdSb2Kj",0,2021-10-22 21:28:33+00:00,22
RT @BballIrl: The @Insuremyhouseie President’s Cup preliminary round fixture of @stpaulsbc v @plaoisepanthers scheduled for this weekend ha…,0,2021-10-22 21:28:32+00:00,2
"RT @AAPSonline: ""Why weren’t conventional vaccine technologies given the opportunity of being at the same table as all these other technolo…",0,2021-10-22 21:28:32+00:00,32
"RT @MaidmentRos: We keep hearing about rising cases and Plan B just around the corner, but good news from ONS is that based on antibody tes…",0,2021-10-22 21:28:31+00:00,240
"Truth to be told, these int'l schools are well organized interms of spacing right away from their class rooms to dormitories.

Therefore, they're capable to abide by the COVID-19 SOPs since each class room takes only 15 students compared to our local class room with 100 students. https://t.co/TMf0fzkEEB",2,2021-10-22 21:28:31+00:00,0
"RT @SabiVM: CDC data: among children 5-11 ~ 1.8 million confirmed and reported COVID-19 cases, 8622 COVID-19 related hospitalizations and 1…",0,2021-10-22 21:28:31+00:00,6
"RT @Gazzagunna: I know this will sound like a conspiracy, but does anyone else think covid 19 was about getting a digital (or other) vaxx p…",0,2021-10-22 21:28:31+00:00,50
"RT @awong37: GOOD: Saskatchewan to fly more COVID+ ICU pts to Ontario. This WILL help our ICUs. 

BAD: #SK HAS NO basic public health measu…",0,2021-10-22 21:28:31+00:00,28
"RT @RepDarrenSoto: .@CDCgov has released recommendations for COVID-19  #booster shots for the Pfizer, Moderna, and Johnson &amp; Johnson vaccin…",0,2021-10-22 21:28:31+00:00,2
RT @Reuters: Pfizer announced that their COVID-19 vaccine has proven to be more than 90% effective in children ages 5 to 11 in a clinical t…,0,2021-10-22 21:28:31+00:00,58
"RT @parthpunter: No VIP culture in vaccine drive?

Remember this?
https://t.co/QDcvbWz5uK",0,2021-10-22 21:28:30+00:00,108
RT @ChuckCallesto: BREAKING REPORT: OSHA Announces They WILL NOT ENFORCE Policy That Requires Employers Record Their Worker’s ADVERSE REACT…,0,2021-10-22 21:28:30+00:00,3634
RT @SigalSamuel: How will we know when Covid-19 has gone from “pandemic” to “endemic”? It's more subjective than you might think! https://t…,0,2021-10-22 21:28:29+00:00,9
"@DasCalamity @tedcruz Just bc something doesn’t kill, doesn’t mean it’s not completely life altering. But if we’re going to go by deaths, over 700k have died in the US alone. 140,000 kids were left without caregivers. https://t.co/Tt3P4YJTaw",1,2021-10-22 21:28:29+00:00,0
